DATE,Black Unemployment,UNRATE,Time
2002-05-31,2.322387720290225,0.5640959754919254,5.8998973535824915
2002-06-30,2.3513752571634776,0.5640959754919254,5.902633333401366
2002-07-31,2.2823823856765264,0.5640959754919254,5.905361848054571
2002-08-31,2.2823823856765264,0.5541529939182037,5.908082938168931
2002-09-30,2.272125885509337,0.5541529939182037,5.910796644040527
2002-10-31,2.2823823856765264,0.5541529939182037,5.91350300563827
2002-11-30,2.3702437414678603,0.5737735780102541,5.916202062607435
2002-12-31,2.424802725718295,0.5831980807826592,5.918893854273146
2003-01-31,2.3513752571634776,0.5640959754919254,5.921578419643816
2003-02-28,2.3702437414678603,0.5737735780102541,5.924255797414532
2003-03-31,2.33214389523559,0.5737735780102541,5.926926025970411
2003-04-30,2.388762789235098,0.5831980807826592,5.929589143389895
2003-05-31,2.388762789235098,0.5923809677889341,5.932245187448011
2003-06-30,2.4423470353692043,0.610064240817791,5.934894195619588
2003-07-31,2.388762789235098,0.6013329932743064,5.937536205082426
2003-08-31,2.388762789235098,0.5923809677889341,5.940171252720432
2003-09-30,2.4069451083182885,0.5923809677889341,5.942799375126701
2003-10-31,2.4336133554004498,0.5831980807826592,5.945420608606575
2003-11-30,2.322387720290225,0.5640959754919254,5.948034989180646
2003-12-31,2.312535423847214,0.5541529939182037,5.950642552587727
2004-01-31,2.341805806147327,0.5541529939182037,5.953243334287785
2004-02-29,2.272125885509337,0.543931485654338,5.955837369464831
2004-03-31,2.33214389523559,0.5640959754919254,5.958424693029782
2004-04-30,2.2823823856765264,0.543931485654338,5.961005339623274
2004-05-31,2.312535423847214,0.543931485654338,5.963579343618446
2004-06-30,2.322387720290225,0.543931485654338,5.966146739123692
2004-07-31,2.3978952727983707,0.5334173533321656,5.968707559985366
2004-08-31,2.3513752571634776,0.5225954588537013,5.971261839790462
2004-09-30,2.33214389523559,0.5225954588537013,5.973809611869261
2004-10-31,2.379546134130174,0.5334173533321656,5.976350909297934
2004-11-30,2.3702437414678603,0.5225954588537013,5.978885764901122
2004-12-31,2.3702437414678603,0.5225954588537013,5.981414211254481
2005-01-31,2.3608540011180215,0.5114495214362034,5.983936280687191
2005-02-28,2.388762789235098,0.5225954588537013,5.986452005284438
2005-03-31,2.3513752571634776,0.4999620030965649,5.988961416889864
2005-04-30,2.33214389523559,0.4999620030965649,5.991464547107982
2005-05-31,2.312535423847214,0.48811397969533005,5.993961427306569
2005-06-30,2.322387720290225,0.47588499532711054,5.996452088619021
2005-07-31,2.2192034840549946,0.47588499532711054,5.998936561946683
2005-08-31,2.272125885509337,0.46325289744172116,6.0014148779611505
2005-09-30,2.2407096892759584,0.47588499532711054,6.003887067106539
2005-10-31,2.2082744135228043,0.47588499532711054,6.0063531596017325
2005-11-30,2.3608540011180215,0.47588499532711054,6.008813185442595
2005-12-31,2.2192034840549946,0.46325289744172116,6.0112671744041615
2006-01-31,2.186051276738094,0.4366811181152756,6.013715156042802
2006-02-28,2.2512917986064953,0.45019364959260366,6.016157159698354
2006-03-31,2.2512917986064953,0.4366811181152756,6.018593214496234
2006-04-30,2.2407096892759584,0.4366811181152756,6.021023349349527
2006-05-31,2.163323025660538,0.4226868283120583,6.023447592961033
2006-06-30,2.186051276738094,0.4226868283120583,6.025865973825314
2006-07-31,2.2512917986064953,0.4366811181152756,6.028278520230698
